Data_Rate_bps,Payload_bits,Noise_Level_dB,Latency_ms,Array_Rate_Hz,Label
31243696.79365885,233,23.44729084583449,4.520862904911895,256072993.6091926,SPI
40724135.064170934,278,22.593790699307807,2.867336359684951,237568971.7768551,SPI
19059135.93690593,473,13.501958714730147,4.090215998689917,153636109.66013953,SPI
18808967.877681803,263,13.563624794004973,2.910068364135778,129785517.74693058,SPI
886331.2920290107,59,33.18702510892668,18.555687146756732,2155348.437471375,UART
902722.8156866498,178,34.87119228583614,15.56156222056173,3883197.486306289,I2C
682554.0707280325,63,35.99381036443453,14.077805432929258,2144920.2737230277,UART
47175.83024415815,59,36.50941127038274,15.15461310800659,122150.87533490185,UART
37910661.991529144,107,15.272933586532595,4.6024577476221396,77479770.25671068,SPI
849101.7212192492,18,31.877264360295825,20.37914228325874,4050309.033198537,I2C
2718926.9721310674,165,42.58611774197521,18.50631666173126,10617699.601495361,I2C
44058149.41974845,281,17.58904025905642,1.8493441781390536,96419568.00163515,SPI
2604460.984413782,241,38.650918312605945,17.826533675264418,8069948.835198713,I2C
3138027.5605020053,245,42.711960613696725,13.404631781414366,17405408.98495088,I2C
2818909.383437318,154,32.65170698585049,14.733391462799188,7978274.803956498,I2C
38626001.60634945,20,20.13573242317586,2.792382033485393,195996391.47522584,SPI
1372833.8536785648,57,43.14899673217012,26.56945774265863,3454973.156284635,I2C
192034.11651488172,18,31.950199768156423,16.956383107056578,753457.7711877617,UART
786746.397377,111,26.9126625654722,10.206067847060293,1793789.0241855679,UART
943287.6849775153,92,33.20845902762232,8.389915219812428,2275636.3093203865,UART
683393.672724607,101,32.784461174236384,19.041070836711086,3734130.5064992546,I2C
392434.83640634536,47,39.61008769832402,13.437028449539303,1322264.4581345299,UART
2949877.7376041654,27,33.02975862410716,23.468548012204387,13151711.751237553,I2C
3107184.04047333,101,31.910124004846246,25.828365741495503,15448315.310258316,I2C
25479.20469351332,88,33.21996434844736,8.505458246403593,99768.26494549683,UART
673615.1914459916,75,36.356864085903666,15.921805565716618,1460113.8015184724,UART
1201291.1820122607,56,40.885016247493766,11.35446528344887,3391855.9594270024,I2C
293835.48919257044,35,29.023554097057847,17.806169762027416,642710.2036358062,UART
2180642.4698629053,78,37.72329842769152,11.826625866065388,9648060.456148217,I2C
40914962.584475175,123,23.82876650857436,4.964860132637076,243200947.94696906,SPI
3071705.8791027833,223,41.85619044256039,13.836598952044916,14689704.050002987,I2C
16104908.05136096,149,21.389200524560685,4.982195785719364,41573687.14537223,SPI
606826.543272547,23,27.240039327103442,17.816852039290318,1315703.2620362067,UART
47566024.56495666,33,17.21283393481928,2.858112886708344,243130766.12359184,SPI
769543.9894387547,52,27.71251268021412,13.183222158110368,2786356.6453330317,UART
85456.67198824685,97,27.687534877664966,13.647700269749839,285024.99215092097,UART
569853.0374240892,49,33.475593108790875,12.665139549873786,1737602.1380630825,UART
2685228.6777265808,153,33.92376499357803,22.517877777760187,11986632.12554936,I2C
37381504.21413089,207,12.422374066557444,4.644252382791927,214423084.21505,SPI
17717533.347262185,490,14.953283066922737,1.0821874090718229,47661810.6760803,SPI
4716606.908073558,493,14.67238578668988,4.112965698060586,35828571.90004054,SPI
954344.5869174909,67,26.443669774073374,12.085524961354881,2754655.3727543764,UART
35190841.66554577,83,11.438621054415135,2.8717823337279627,251030087.98143473,SPI
290278.8474076532,211,30.9608556706846,12.020561354811097,1443990.3370711254,I2C
1138526.375402343,242,36.23388498397032,26.492690509019006,4744728.214756128,I2C
11008.967377633498,106,38.90161773405921,11.97622365261226,31228.283770015976,UART
183240.14502302094,27,37.510718370922376,16.051438882841794,503951.8900103049,UART
1846480.4142365921,31,12.393319662666075,1.7563081543526624,6983162.993481228,SPI
63233.985373223615,98,26.63849990437556,19.336644579364705,237768.7542023577,UART
10506762.20278585,352,14.81925216508786,1.1111643697737268,61719042.99512406,SPI
1574776.1124668934,133,38.48741520876978,24.211989819032844,8179905.627902784,I2C
262978.4431510749,32,37.17177075879007,12.923460758816033,547794.2183225395,UART
1704486.9044855712,13,36.60828352260238,25.12704416670971,5653414.635205706,I2C
35059161.419344194,489,12.253441158129668,3.3705495282113636,295060748.40449035,SPI
70480.90615577684,18,30.82955353011748,16.627500522976398,237494.31605735028,UART
2536707.8492211187,209,39.6395905702325,19.62033227550703,8772832.821332367,I2C
33603945.73910636,381,19.325875792185542,2.369388408395435,76129270.95332941,SPI
447078.0179421536,110,38.516447389807524,17.87472116610691,931021.0335019308,UART
15984356.220161831,240,21.727310150308817,1.9267939355764283,66189545.77513826,SPI
2096855.9328936092,101,36.0877674460279,25.693377629693146,6329125.755253783,I2C
16574748.015435256,89,14.669526083873333,3.2353091411128947,161724832.59456763,SPI
36619494.451403126,359,10.548008258639607,1.8196590120316878,125484865.57716228,SPI
2005615.7410019336,85,44.5383616585436,13.011127867462154,8154264.669568764,I2C
290487.49028459186,29,37.90675999966013,11.447289630985663,1150382.7208699305,UART
178849.77199266737,38,31.076250044766955,17.2625308868821,518944.56498759595,UART
829807.1255909394,114,30.473532102663142,15.07599332572867,3205044.9520847355,I2C
456540.36859672534,14,32.010897274799014,16.226373956430912,1264504.4216490202,UART
563727.4758626912,73,33.007300879879146,28.815549268903126,2491037.3071368043,I2C
2526474.810276879,166,39.9363147430199,26.59730873674636,10059532.854904078,I2C
597242.5276981269,30,41.62233515766418,18.963152814655544,3441759.983123871,I2C
18799259.55236073,255,21.173388728958823,3.654149892380982,145642762.4330217,SPI
238451.16499977902,128,27.985093308093393,18.298641115819997,649653.001660003,UART
78140.00858622097,113,36.728240061715994,16.4386715103485,309367.7740345308,UART
1288470.8329685002,242,35.5578199045051,17.563925947903027,6833264.942555146,I2C
775935.2643592241,36,28.569423254497895,11.026032217408574,1832312.361440812,UART
1117038.3628962976,230,36.87542666325517,17.046030326493675,6376835.533149324,I2C
6625937.607263976,369,24.879369683446335,4.403596431175172,28866597.73358628,SPI
23029104.37748358,149,20.36532594366514,4.961111047242522,185509553.60558188,SPI
1708588.2982612106,49,42.248190020101084,24.490969093312415,8861871.43193762,I2C
2333719.48273448,301,23.595618629976794,4.246330363906509,15282124.090222722,SPI
82066.03623405109,128,25.34528484380237,19.340969949817804,293526.5835623819,UART
939011.8227255504,254,35.524499463332745,26.944125163518304,3375673.9230754073,I2C
1156862.5550604374,84,33.88281001739769,27.877406072093816,5367994.190692923,I2C
1242834.6486493808,245,41.40117244008184,19.286743001357316,7001802.836969893,I2C
844149.7475501789,35,28.846096317904504,16.91127884807785,2006856.2563102955,UART
2691064.7775531537,37,31.527070509526446,24.847649200424044,13469259.72067503,I2C
29768103.962285835,461,11.15151190978279,2.705391824599971,188696704.77477977,SPI
1765944.070755395,188,39.08186841294619,17.109839642220727,8939080.216300845,I2C
23482883.497626517,375,15.437031179471964,1.893497494661713,75876013.0982758,SPI
1948819.2036114868,180,34.83499887004616,14.047069749404814,4330823.80035157,I2C
9702.576255132777,25,37.300477725354824,15.245659688019277,25366.027519597013,UART
921894.9671184315,38,25.106281707229773,10.183720989005824,2861211.699755482,UART
501974.13162936614,58,28.758838635902762,8.629516859977233,1330616.4389178862,UART
343657.8782254009,123,27.79683524586293,10.679689845545266,700814.1438014574,UART
276277.9248573021,21,39.37190295044047,19.462127899836663,841409.495417841,UART
1566564.1204627634,172,39.73016628848493,25.277479133149843,8383705.358815306,I2C
1647763.2525734375,35,41.10074216279062,21.093443675978982,4267492.48833962,I2C
4399800.769649308,342,16.832513355308567,1.0513993779440889,35264250.60920458,SPI
574372.7216429273,126,29.818527467676084,10.805304245203404,2071823.1554822868,UART
11387669.271312283,451,17.39226784796392,4.56820141476097,24130310.814123243,SPI
1644188.6351825688,199,42.17032631444113,25.887273283851474,7995138.203840491,I2C
456044.3934521691,13,38.27433068032491,13.333481273707205,950091.7860013265,UART
961368.4702643291,46,26.985021245751735,14.55743115970219,3138468.259880228,UART
44250.6630796233,56,39.70129583637614,16.34568950072631,160290.40741809516,UART
496928.2559949899,108,28.87860899872633,11.181126693627183,1015265.277467926,UART
1760774.902402024,80,17.941718703238593,4.906856925095882,14073447.594462313,SPI
29870358.934338458,13,23.11455819071533,1.9812260326817448,131755157.13371977,SPI
12397231.986815779,141,13.8502505790247,1.1077235611194953,63201849.38765892,SPI
46931988.03671041,76,22.979040208568236,2.318869388588315,287174368.6561019,SPI
442745.87796802813,127,29.95567282468433,16.081971783762064,1501662.2985883562,UART
857150.2742973542,110,36.763034507986404,19.384347758252176,2231996.1355298213,UART
982191.5183629176,69,35.59196417688525,16.04170378940028,3220708.776095883,UART
966199.2283435754,129,35.57414412047317,28.42369729784888,5575658.785717759,I2C
30918314.021416385,313,16.835997560847186,3.452172444254474,77812704.69305444,SPI
7589659.679917159,245,18.61536483865882,1.3282810620083243,61428880.700490125,SPI
11432653.589783322,512,12.120712696251477,4.546629514941394,55746387.456164375,SPI
11864971.578331295,302,11.200687386833872,1.1203953436403604,64633265.37241329,SPI
280640.65853071195,234,32.02687824393175,12.415308985234685,1508448.1129567511,I2C
41191026.23642492,136,23.70358257603993,1.039868987635697,381736162.64411724,SPI
622482.3131790087,75,36.21223119943718,12.246446119664917,1853331.5882651415,UART
2221389.160311964,12,36.34972133236876,20.551571982884113,10311934.818817182,I2C
2932793.443376563,244,32.52952293861691,13.542585564765508,12091024.226762664,I2C
30324416.35007705,290,11.553011507972359,1.1328268633079275,112067038.03486317,SPI
21038.9538083637,63,31.970359868937617,15.838494529400151,46397.45234097603,UART
2108477.7603864605,235,42.596660383894225,10.468826599635877,12150258.765497003,I2C
3333378.475966386,174,17.55640180196945,1.5434472871239344,29162225.87699479,SPI
2903173.67765182,231,41.91168057612848,11.547088525187606,8660134.57598662,I2C
13523836.613083666,303,20.53555974573728,3.6680436125971636,96757497.81830113,SPI
40983911.906897195,218,16.952432786716802,3.8521607249203047,397429350.3052744,SPI
396086.4805174617,61,33.658947643414336,8.962032479591954,1096635.279430108,UART
21496527.675079096,213,19.250683734323196,3.2624132719605248,55046658.861406736,SPI
198329.81400806372,57,34.43953225740569,12.830767941955632,607079.5285230014,UART
404844.7773054903,103,25.850397319713394,19.45819093108089,1232613.2052650757,UART
140152.5851089531,74,25.371438811877564,14.031389327163717,369940.5094090681,UART
2946395.785168734,79,42.82515956822087,26.474962559490496,14862284.599293027,I2C
1471638.9960569267,72,44.219586954787566,23.5666702635725,3181218.1782127526,I2C
257312.0634892073,50,37.728843457729795,14.632354196092107,871625.9973471183,UART
403500.1088107121,73,38.33950773751825,10.597823209488645,933993.1106728716,UART
2204036.149787968,227,30.723285227763213,25.849574101596446,11513036.79692969,I2C
16637205.569742884,161,23.303661831156155,3.9518290903068367,35204788.93294729,SPI
669758.316289605,83,42.339026228648436,18.218679230197885,2908393.1503863097,I2C
30446139.274163835,460,10.634150720764541,4.3425361775624856,224623461.1889278,SPI
44760353.72348966,292,23.924028230529554,1.889671445071146,233373522.16645795,SPI
14534683.374588257,52,24.795575096338712,2.285629802439755,30133890.644868694,SPI
187443.52510725486,166,39.868293574856345,25.434092855455425,1052962.3137387307,I2C
23575925.88481849,67,16.746641891256125,1.4200924204403753,167117558.05310595,SPI
672514.7615419949,97,29.495183770375622,12.04654474347749,2477532.1821109164,UART
378072.35843274323,137,41.59016316371918,18.011305746910033,2076890.0106747695,I2C
1740405.722753066,233,44.28293884852303,14.425848394764625,7146525.211001539,I2C
40762775.026175074,194,12.230940213101922,4.36156293467041,147473864.68077168,SPI
2319296.1871032603,80,43.26062331871002,23.276584835062806,8995437.326842438,I2C
1487072.7139171374,213,35.036741101931995,16.46178087636366,8011670.091732653,I2C
10604845.689719226,321,16.555270019564567,3.4383283737653043,41098350.01203779,SPI
1809219.3509947876,139,34.95249844827862,17.067622345470255,10778774.338715866,I2C
20834529.538017295,273,11.884390165224373,3.67467548915662,55720460.47840241,SPI
91296.55925163275,57,34.842643071249995,19.45431806038573,342645.68439239083,UART
674377.7361951044,83,33.56433901858239,8.99728063280306,1851437.273728563,UART
34154790.411096804,293,10.965327555508217,2.8653373372284783,90712306.69164391,SPI
9352145.087208265,60,11.238324039692584,2.890245619173896,77825233.55085602,SPI
5443309.914656857,327,19.94364954996113,2.2496366384284037,43426160.095939614,SPI
7919798.749806708,371,18.014741253044754,1.128830456181435,61017667.85957941,SPI
1416402.8686567426,158,31.71409798592752,10.623555077474771,3646722.9946730724,I2C
842597.0803828656,236,38.59234440034014,28.849694991662794,3827467.6356288795,I2C
267403.7838622172,100,35.180879105913704,13.867411345929536,644141.0950828595,UART
929791.381289314,83,27.463013176258354,11.62691278549958,3278146.4721464585,UART
595263.1273953981,57,34.98949169622239,9.818345152765822,2349979.2837511045,UART
956181.725541318,76,35.4394679153023,11.97867559834341,3631504.4230907937,UART
724925.8486522727,124,25.317419438752314,16.12459817172617,1594615.2017652444,UART
825858.8141344368,8,26.41159633933325,11.145846692991263,3162963.4102568994,UART
3948040.219010917,354,14.56844796529942,2.912042560093867,30935287.652330678,SPI
965505.3658545355,180,31.546238968112014,17.673028683616398,3248908.6266033766,I2C
352188.3862130094,80,30.90232657608104,9.03294632113439,1300903.5663055817,UART
1554715.5373123195,77,39.42552991658764,15.187619195164295,7965697.178107641,I2C
492834.89878004935,128,36.83196233020004,11.501008907534896,2877509.678538848,I2C
2640171.2960173776,238,30.211472848989153,29.963580100908985,6619377.257477734,I2C
21499362.66821313,179,13.475212818236944,2.9741960645013688,57339544.1704042,SPI
2177088.1812966187,67,41.70757438237996,21.869172848950345,4920478.85179187,I2C
261857.66838829397,17,25.192329505152355,9.321668048515825,817388.5314764939,UART
44281772.70453264,191,24.217329404889867,2.5735659974499363,299008385.82359457,SPI
26253637.33851334,494,22.80509052571397,2.9374031275921157,249556197.7550655,SPI
1010545.589592471,28,36.61788576460738,26.758170030727165,2603152.2840166893,I2C
